,name,year,rating,metascore,vote,imdb_id,poster,genre,certificate,runtime,director_actor,story,imdbId,movieId,tmdbId,title,genres
421,Codename: Jackal,(2012),5.2,,406.0,tt2652756,"https://m.media-amazon.com/images/M/MV5BNDg1ZDc1YWQtMTAyZC00YzVlLWI3MjctZDM4MWVhNDZmYTlmXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy            ",G,107 min,"
    Director:
Hyeong-jun Bae
| 
    Stars:
Jae-Joong Kim, 
Ji-Hyo Song, 
Dal-su Oh, 
Sung-Ryung Kim
","
    A not so smart female killer (Song Ji-Hyo) is hired to kill a popular singer (Youngwoong Jaejoong). The killer then kidnaps the popular singer and tries to kill him in a bold manner which ...                See full summary »
",2652756,149496,159230.0,Code Name: Jackal (2012),Action|Comedy
422,Rough Play,(2013),5.7,,366.0,tt2653262,"https://m.media-amazon.com/images/M/MV5BYTA1MDZjYjYtMDM1Ni00NjhjLWE2NzMtNjBmNWM5OGVjOTg2XkEyXkFqcGdeQXVyNjE3MDQxNjY@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",Not Rated,98 min,"
    Director:
Yeon-Shick Shin
| 
    Stars:
Joon Lee, 
Dong-kun Yang, 
Yeong-hie Seo, 
Dong-seok Ma
","
    Rough Play displays the life of Oh Young (Lee Joon), an young cocky actor who plays a lead part on a small play. He constantly goes off script and improvises in which results in destroying ...                See full summary »
",2653262,192149,227793.0,Rough Play (2013),Drama
423,Miracle in Cell No. 7,(2013),8.2,,14847.0,tt2659414,"https://m.media-amazon.com/images/M/MV5BOGZjZGZmOWQtYTZjNC00ZjIwLTlmODItZDllM2ExNTk5YmU0XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR3,0,67,98_AL_.jpg","
Comedy, Drama            ",,127 min,"
    Director:
Hwan-kyung Lee
| 
    Stars:
Seung-ryong Ryu, 
So Won Kal, 
Dal-su Oh, 
Man-sik Jeong
","
    A story about the love between a mentally-ill father and his lovingly adorable daughter.",2659414,105340,158445.0,Miracle in Cell No. 7 (2013),Comedy|Drama
424,Love Games,(2013),7.0,,27.0,tt2671600,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB466680099_.png,"
Animation, Short, Drama            ",,15 min,"
    Director:
Joung Yumi
","
    Lovers start games.",2671600,109623,254464.0,Love Games (2012),Animation|Drama|Romance
425,The Gifted Hands,(2013),6.5,,937.0,tt2709764,"https://m.media-amazon.com/images/M/MV5BMjI3ODQ5MzIxMl5BMl5BanBnXkFtZTgwMzYyMjEyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Mystery, Sci-Fi            ",,107 min,"
    Director:
Ho-Young Kwon
| 
    Stars:
Kang-woo Kim, 
Bum Kim, 
Esom, 
Jun-ho Kim
","
    A little girl is kidnapped and murdered in the jurisdiction of gang buster detective Yang Chun-dong, who fights against the gangs for three years now. Also the case of the murdered girl is ...                See full summary »
",2709764,144374,193717.0,Psychometry (2013),Mystery
426,Pluto,(2012),6.3,,546.0,tt2741624,"https://m.media-amazon.com/images/M/MV5BMTQ1NDAwMDc0MF5BMl5BanBnXkFtZTgwMzAzNjcyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Mystery            ",,114 min,"
    Director:
Su-won Shin
| 
    Stars:
Da-wit Lee, 
Jun Sung, 
Sung-ha Jo, 
Kkobbi Kim
","
    Pluto is a story of the extremes elite high school seniors are prepared to go to guarantee entry into prestigious universities, and asks what could possibly turn an innocent boy into a ...                See full summary »
",2741624,170545,133964.0,Pluto (2012),Drama
427,Running Man,(2013),6.4,,600.0,tt2763764,"https://m.media-amazon.com/images/M/MV5BOGYxZjVlYzgtYWQ5OS00ZjI4LTkyMjItMDQzZTVjZDQ1YTI0XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Adventure, Comedy            ",,127 min,"
    Director:
Dong-oh Jo
| 
    Stars:
Soo-Yeon Han, 
Gi-seop Jeong, 
Seok-yong Jeong, 
Eun-ji Jo
","
    A man who wrongly accused as a murderer know nothing but just running from everyone who want to catch him. Can he reveal the truth before things getting worst?",2763764,144546,194872.0,Run-ning-maen (2013),Action|Comedy|Thriller
428,Way Back Home,(2013),7.4,,1086.0,tt2797106,"https://m.media-amazon.com/images/M/MV5BMjE4NzQ5ODA2NF5BMl5BanBnXkFtZTgwMzI4MjEyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,131 min,"
    Director:
Eun-jin Pang
| 
    Stars:
Do-yeon Jeon, 
Soo Go, 
Claudette Lalí, 
Michèle Raingeval
","
    Jeong Yoon is a caring wife and mother and a sensitive woman who finds herself plunged into a legal ordeal thousands of miles from home. After years of planning, she and her husband Jong ...                See full summary »
",2797106,124125,242458.0,Way Back Home (2013),Drama
429,Fists of Legend,(2013),6.8,47.0,1020.0,tt2828840,"https://m.media-amazon.com/images/M/MV5BNDE3ODI2MTY3M15BMl5BanBnXkFtZTgwOTcyMjEyMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action            ",Not Rated,154 min,"
    Director:
Woo-Suk Kang
| 
    Stars:
Cheol-woo Han, 
Jung-min Hwang, 
Woong-in Jeong, 
Seong-jin Kang
","
    Three old friends and rivals get set to face off on a TV program billed as ""The Greatest Fight Show on Earth"".",2828840,144404,180651.0,Fists of Legend (2013),Action|Drama
430,No Breathing,(2013),6.6,,742.0,tt2917646,"https://m.media-amazon.com/images/M/MV5BMTkzOTMwMTgzOF5BMl5BanBnXkFtZTgwODU2MDgyMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Romance, Sport            ",,118 min,"
    Director:
Yong-sun Jo
| 
    Stars:
Jong-Suk Lee, 
In-Guk Seo, 
Yuri Kwon, 
Jae-young Kim
","
    A gifted swimmer rediscovers his talent by entering a competition against his long-time rival.",2917646,168796,230726.0,No Breathing (2013),Drama
431,An Ethics Lesson,(2013),5.6,,145.0,tt2926238,"https://m.media-amazon.com/images/M/MV5BNzFmZWY5OGUtOGE1Ny00N2U5LWJiZTMtNjNlNzUzMGJkMjRjXkEyXkFqcGdeQXVyMDc4NjY0NQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Thriller            ",,110 min,"
    Director:
Myung-rang Park
| 
    Stars:
Jin-woong Cho, 
Lee Jehoon, 
Tae-Hoon Kim, 
Tae-hoon Kim
","
    A bad guy, a cruel guy, a lame guy, a cowardly guy and the meanest woman gets involved in a beautiful university student's murder case.",2926238,195871,172716.0,An Ethics Lesson (2013),Drama|Thriller
432,How to Use Guys with Secret Tips,(2013),6.5,,470.0,tt2934568,"https://m.media-amazon.com/images/M/MV5BZGQ4NDEwMGYtYzJjYy00M2M5LTkyNzAtN2RkY2JhMDYyMjZmXkEyXkFqcGdeQXVyMjI2NTQzNTQ@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Romance            ",,116 min,"
    Director:
Wonsuk Lee
| 
    Stars:
Jeong-se Oh, 
Yong-Joon Ahn, 
Sung-Woo Bae, 
Chang-Wook Ji
","
    A messed-up life's woman buys a video tape named 'How To Use Guy with Secret Tips' that will change her life forever.",2934568,183765,189150.0,How to Use Guys with Secret Tips (2013),Comedy|Romance
433,Our Sunhi,(2013),6.8,,1019.0,tt2942512,"https://m.media-amazon.com/images/M/MV5BNmJmY2I2ZWQtNWE2NC00NWVjLWI5MjUtY2RjZTM1Y2NjM2FmXkEyXkFqcGdeQXVyMjI2MDQxODA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Drama, Romance            ",,88 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Yu-mi Jung, 
Sun-kyun Lee, 
Jae-yeong Jeong, 
Sang-Jung Kim
","
    A young woman returning to her old school to visit her professor also runs into her old boyfriend and her senior, each of whom has a past with her.",2942512,126781,211579.0,Our Sunhi (2013),Drama
434,Horror Stories,(2012),5.6,,507.0,tt2961768,"https://m.media-amazon.com/images/M/MV5BNjQyZTIyZjgtN2NmNi00YTAwLWEzZTctYWQ5MWJlOWYyZTA5XkEyXkFqcGdeQXVyOTYyMTM3OTU@._V1_UY98_CR1,0,67,98_AL_.jpg","
Horror            ",,108 min,"
    Directors:
Ji-Yeong Hong, 
Beom-sik Jeong, 
Gok Kim, 
Sun Kim, 
Dae-wung Lim, 
Kyu-dong Min
| 
    Stars:
Soo-bin Bae, 
Jung Won Cha, 
Yoon-young Choi, 
Mi-nam Jeong
","
    A teenager is abducted and forced to tell the scariest tales she knows, leading to this anthology of four stories: a brother and sister are under siege while home alone; a killer escapes ...                See full summary »
",2961768,188545,133985.0,Horror Stories (2012),Horror|Thriller
435,Horror Stories 2,(2013),5.5,,267.0,tt2961802,"https://m.media-amazon.com/images/M/MV5BM2Q0Mzc0ZDEtYmE0NC00M2ExLWE1NzUtOWM3YWMxMWI3NmM0XkEyXkFqcGdeQXVyMjI2NTQzNTQ@._V1_UY98_CR0,0,67,98_AL_.jpg","
Horror            ",,95 min,"
    Directors:
Beom-sik Jeong, 
Hwi Kim, 
Sung-ho Kim, 
Kyu-dong Min
| 
    Stars:
Jin-hee Baek, 
Kyung-pyo Go, 
Won-hee Im, 
In-sun Jung
","
    In an insurance company, Se-young, who has a power to see people's past and read their minds. Mr.Park, Se-Young's boss, assumes that she has some kind of special power, decides to test her ...                See full summary »
",2961802,188547,199771.0,Horror Stories 2 (2013),Horror|Thriller
436,"Secretly, Greatly",(2013),6.9,,3369.0,tt2967578,"https://m.media-amazon.com/images/M/MV5BMDgzZjNkMTUtNTdlOC00OGZiLWE2OGUtMzcyOWNiZmRmMzQxXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Comedy, Drama            ",PG-13,124 min,"
    Director:
Cheol-soo Jang
| 
    Stars:
Soo-hyun Kim, 
Gi-woong Park, 
Hyun-Woo Lee, 
Hyeon-ju Son
","
    A group of spies, the 5446 Corps were trained by North Korean special forces since their youth, with a goal of unifying Korea. They are ambitiously dispatched to South Korea, where each ...                See full summary »
",2967578,144580,199584.0,"Secretly, Greatly (2013)",Action|Comedy|Drama
437,Montage,(2013),7.5,,5399.0,tt2969522,"https://m.media-amazon.com/images/M/MV5BZGQxMDFjOWQtNDlhMi00N2MzLWE5MDAtODEwMTgwNGExNmNkXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Thriller            ",Not Rated,120 min,"
    Director:
Geun-seop Jeong
| 
    Stars:
Uhm Junghwa, 
Sang-kyung Kim, 
Young-chang Song, 
Hie-bong Jo
","
    15 years ago, a mother lost her child in a kidnapping case. A similar crime happens again and she won't let him go this time.",2969522,144524,195276.0,Montage (2013),Crime|Mystery|Thriller
438,Cold Eyes,(2013),7.1,,6153.0,tt2969656,"https://m.media-amazon.com/images/M/MV5BNTJhMjI3NzUtOGQ1Zi00NzY4LWEzYTItOGI1YTVmN2IxNTJjXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Crime, Thriller            ",Not Rated,119 min,"
    Directors:
Ui-seok Jo, 
Byung-seo Kim
| 
    Stars:
Kyung-gu Sol, 
Woo-sung Jung, 
Hyo-joo Han, 
Jun-Ho Lee
","
    A high-tech police surveillance team attempts to take down a gang of ruthless bank robbers.",2969656,144532,204553.0,Cold Eyes (2013),Action|Crime
439,Hwayi: A Monster Boy,(2013),7.0,,3804.0,tt2972362,"https://m.media-amazon.com/images/M/MV5BYWZmNzI5ODYtM2Q1Ni00MjJmLWFjNTctMzY4MTAxYTA5NjU3XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Thriller            ",Not Rated,126 min,"
    Director:
Joon-Hwan Jang
| 
    Stars:
Yoon-seok Kim, 
Jin-gu Yeo, 
Jin-woong Cho, 
Hyun-Sung Jang
","
    A boy with five fathers who is attached to the criminal underworld. A sinister past is about to be revealed as he is forced to join the killing spree.",2972362,144398,214910.0,Hwayi: A Monster Boy (2013),Action|Thriller
440,Kundo: Age of the Rampant,(2014),6.8,56.0,2895.0,tt2972482,"https://m.media-amazon.com/images/M/MV5BMjA1MzM0ODIxMl5BMl5BanBnXkFtZTgwNTQ5ODMzMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama, History            ",Not Rated,137 min,"
    Director:
Jong-bin Yoon
| 
    Stars:
Jung-woo Ha, 
Dong-won Gang, 
Sung-min Lee, 
Jin-woong Cho
","
    A period action film centered on a militia group who turn against an unjust nobility.",2972482,144422,281780.0,Kundo: Age of the Rampant (2014),Action|Drama
441,Killer Toon,(2013),6.3,,1597.0,tt2973516,"https://m.media-amazon.com/images/M/MV5BMjMyNzEzNTc1OV5BMl5BanBnXkFtZTgwNzMzNjcyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Horror, Thriller            ",,104 min,"
    Director:
Yong-gyun Kim
| 
    Stars:
Si-young Lee, 
Ki-joon Uhm, 
Hae-hyo Kwon, 
Kwang-rok Oh
","
    Popular horror web-comic artist Ji Yoon finds life imitating her own work when her publisher turns up dead in a way, precisely mirrors the images in her latest comic.",2973516,144568,204260.0,Killer Toon (2013),Horror|Thriller
442,The Terror Live,(2013),7.1,,5479.0,tt2990738,"https://m.media-amazon.com/images/M/MV5BMTJhNDNhZGItZWY2Ni00YmM3LWJmMjctOGJjNmNmZGY4YjVlXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Thriller            ",Not Rated,97 min,"
    Director:
Byung-woo Kim
| 
    Stars:
Won-Jin Ahn, 
Duk-moon Choi, 
Jin-ho Choi, 
Jung-woo Ha
","
    A newsman discovers he's been rigged with a bomb after he has an exclusive interview with a terrorist who blew up a bridge.",2990738,141139,209764.0,The Terror Live (2013),Action|Crime|Thriller
443,The Face Reader,(2013),6.8,,1941.0,tt3008014,"https://m.media-amazon.com/images/M/MV5BM2NhMjUwMDItYTg2YS00NDRlLWExNzQtMWZjMDJiOTIxODE5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, History            ",PG-13,140 min,"
    Director:
Jae-rim Han
| 
    Stars:
Kang-ho Song, 
Jung-jae Lee, 
Yun-shik Baek, 
Jung-suk Jo
","
    About Nae-kyung who is able to assess the personality, mental state and habits of a person by looking at his face. Because of his abilities, he gets involved in a power struggle between Prince Sooyang and Kim Jong-Seo.",3008014,151583,220176.0,The Face Reader (2013),(no genres listed)
444,The Spy: Undercover Operation,(2013),6.2,,460.0,tt3025712,"https://m.media-amazon.com/images/M/MV5BNzM3NjI4OTI1MF5BMl5BanBnXkFtZTgwNDczMjEyMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Comedy            ",Not Rated,121 min,"
    Director:
Lee Seung-jun
| 
    Stars:
Kyung-gu Sol, 
So-Ri Moon, 
Daniel Henney, 
Yeri Han
","
    About an agent who is undercover in a foreign country while his wife has no idea what he does for a living.",3025712,176973,221518.0,The Spy: Undercover Operation (2013),Action|Comedy
445,Memories of the Sword,(2015),6.3,47.0,1676.0,tt3054798,"https://m.media-amazon.com/images/M/MV5BMTEyMDIxMDQzMTJeQTJeQWpwZ15BbWU4MDExMzg1MjYx._V1_UY98_CR3,0,67,98_AL_.jpg","
Action, Drama, History            ",Not Rated,120 min,"
    Director:
Heung-sik Park
| 
    Stars:
Byung-hun Lee, 
Go-eun Kim, 
Su-an Kim, 
Do-yeon Jeon
","
    While in medieval Korea, a young girl sets out to revenge the betrayal and the death of her mother. But therefore she must face one of the most powerful men and warriors of the Goryo Dynasty.",3054798,148964,348689.0,Memories of the Sword (2015),Action|Adventure|Drama
446,The Fake,(2013),6.9,,617.0,tt3091272,"https://m.media-amazon.com/images/M/MV5BMDViNTFkMDUtNjhlOC00MDNiLTkxMzEtYmU4NWQ3NmRkNWFkXkEyXkFqcGdeQXVyNDczNDgzNTM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Animation, Drama, Thriller            ",,101 min,"
    Director:
Sang-ho Yeon
| 
    Stars:
Jae-rok Kim, 
Hae-hyo Kwon, 
Hee-bon Park, 
Ik-joon Yang
","
    A convict returns to his home town to again torture his family, face his neighbors and try to destroy the local religious fanatics and their plans to keep money from the village people.",3091272,117740,211247.0,The Fake (2013),Animation|Drama|Thriller
447,The Stone,(2013),6.8,,53.0,tt3103342,"https://m.media-amazon.com/images/M/MV5BYWNhNDhmZGEtNmMzNi00ZjAwLWEwYjItZjRjZGFmYmNiYTE2XkEyXkFqcGdeQXVyMTAyNjgzNDAw._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,109 min,"
    Director:
Se-rae Cho
| 
    Stars:
Dong-in Jo, 
Roi-ha Kim, 
Won-Sang Park
","
Add a Plot
",3103342,177589,215632.0,The Stone,(no genres listed)
448,Commitment,(2013),6.7,36.0,2693.0,tt3144098,"https://m.media-amazon.com/images/M/MV5BODIzNzcyMTQ0Nl5BMl5BanBnXkFtZTgwNzg4ODI3MDE@._V1_UX67_CR0,0,67,98_AL_.jpg","
Action, Drama            ",Not Rated,113 min,"
    Director:
Hong-soo Park
| 
    Stars:
Seung-Hyun Choi, 
Yeri Han, 
Je-mun Yun, 
Sung-ha Jo
","
    The son of a North Korean spy decides to follow in his father's footsteps to protect his little sister.",3144098,144302,235704.0,Commitment (2013),Action|Drama|Thriller
449,Tough as Iron,(2013),6.2,,227.0,tt3153628,"https://m.media-amazon.com/images/M/MV5BMTk4MjUzODQ0Ml5BMl5BanBnXkFtZTgwNTM5MjEyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama, Family            ",PG-13,108 min,"
    Director:
Kwon-tae Ahn
| 
    Stars:
Ah-In Yoo, 
Hae-sook Kim, 
Jeong-tae Kim, 
Seong-oh Kim
","
    Kang Cheol is a legendary street fighter in Busan, who cleaned up his act to care for his sick mother. Things are going well for him, and he's happy in a budding relationship with Su-ji, ...                See full summary »
",3153628,199047,227336.0,Tough as Iron (2013),Crime|Drama|Romance
450,Hope,(2013),8.3,,4956.0,tt3153634,"https://m.media-amazon.com/images/M/MV5BZTBjY2I2YjUtMDcyZC00NWQyLWExNmMtYjVlNjZkZjdjYWFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",Not Rated,122 min,"
    Director:
Joon-ik Lee
| 
    Stars:
Re Lee, 
Kyung-gu Sol, 
Ji-won Uhm, 
Hae-sook Kim
","
    Story of an 8 year old girl coping with a gruesome rape damaging her internally and affecting emotionally, trying to overcome all obstacles in the aftermath of the incident with a good support from those around her.",3153634,168798,255709.0,Hope (2013),Drama
451,Hide and Seek,(2013),6.4,,1503.0,tt3155654,"https://m.media-amazon.com/images/M/MV5BOTg5Y2NjODQtNGI0Mi00MTM5LTk5NGQtMjk2MWRmOWU2YWNmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Horror, Mystery            ",Not Rated,107 min,"
    Director:
Jung Huh
| 
    Stars:
Kim Hye-Yoon, 
Mi-seon Jeon, 
Suk-Tae Joo, 
Joon Won Jung
","
    A missing brother. Hide and seeks codes. A shocking truth for two different families and the struggle to save their families from someone who is already living inside their house.",3155654,160652,214209.0,Hide and Seek (2013),Thriller
452,Top Star,(2013),6.5,,128.0,tt3163364,"https://m.media-amazon.com/images/M/MV5BYmI2YmE2YjQtMmUwMy00MzUxLWI0YTktNzEwZGYxNTg1ZGRhXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",G,107 min,"
    Director:
Joong-Hoon Park
| 
    Stars:
Tae-woong Eom, 
Min-Joon Kim, 
Yi-hyeon So, 
Jin-geun Kim
","
    Tae-sik's on he road to success when he goes from being a talent manager to a superstar himself. However, Tae-sik's passion turns into boundless greed and he finds himself in a crisis.",3163364,167586,230029.0,Top Star (2013),Drama
453,Fasten Your Seatbelt,(2013),5.6,,158.0,tt3163404,"https://m.media-amazon.com/images/M/MV5BMTk0ODM0OTMxMF5BMl5BanBnXkFtZTgwNjg4MjEyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy            ",,94 min,"
    Director:
Jung-woo Ha
| 
    Stars:
Kyoo-Hwan Choi, 
Sung-chun Han, 
Jung-min Hwang, 
Kyung-ho Jung
","
    Hallyu star Ma Joon-Gyu boards an airplane that will take him from Tokyo to Seoul, but the plane is soon swept up into a typhoon and faces danger.",3163404,203477,228560.0,Fasten Your Seatbelt (2013),Comedy
454,10 Minutes,(2013),7.3,,118.0,tt3180640,"https://m.media-amazon.com/images/M/MV5BMTllNTRiZWItZDdkNy00YjQ0LTkzOTgtNmY2N2JmNjU1ODY4XkEyXkFqcGdeQXVyMzQ1NzAwNjc@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama            ",,93 min,"
    Director:
Yong-seung Lee
| 
    Stars:
Jong-Hwan Park, 
Si-won Lee, 
Liu Jang, 
Hee-tae Jeong
","
    Kang Ho-chan is studying and preparing for his dream job as a TV station producer. Barely scraping by since his father's retirement, his family has high hopes for him. However, he fails ...                See full summary »
",3180640,169484,244046.0,10 Minutes (2014),(no genres listed)
455,Sonyeo,(2013),6.2,,362.0,tt3180652,"https://m.media-amazon.com/images/M/MV5BMTgxODY3Njc0M15BMl5BanBnXkFtZTgwMzYyNjcyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Horror            ",,110 min,"
    Director:
Jin-sung Choi
| 
    Stars:
Shi-hoo Kim, 
Yun-hea Kim, 
Chang-gil Moon, 
So-dam Park
","
    A dark secret hidden surrounds a mysterious girl who is an outcast the entire village alienates and a boy who tries to get close to her who has a tragedy of his in his past. As romance blossoms so do rumours.",3180652,160698,230722.0,Steel Cold Winter (2013),Mystery|Thriller
456,Playboy Bong,(2013),6.3,,33.0,tt3205064,"https://m.media-amazon.com/images/M/MV5BMzBkMTAwZTYtYTk4MS00MDQ3LWE4ZDItNWIzM2Q4MjU4MmM4XkEyXkFqcGdeQXVyODk2MDI0MDk@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy            ",,100 min,"
    Director:
Man-dae Bong
| 
    Stars:
Man-dae Bong, 
Epani, 
Sung Eun, 
Lee Sun Ho
","
    Director Yim Pil-Sung travels to Bali to shoot erotic horror movie ""Beach of Madness"". While shooting the film, Yim Pil-Sung becomes disappointed with the boring erotic scenes. He decides ...                See full summary »
",3205064,164526,228687.0,Playboy Bong (2013),(no genres listed)
457,Genomu hazâdo: Aru tensai kagakusha no 5-kakan,(2013),6.5,,286.0,tt3230608,"https://m.media-amazon.com/images/M/MV5BMWI0YTg1NjItYTliOS00MDg1LTkzMTctMjRkMGY2ZTM1M2NmXkEyXkFqcGdeQXVyNjE3MDQxNjY@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Thriller            ",PG-13,120 min,"
    Director:
Seong-soo Kim
| 
    Stars:
Takumi Bando, 
Masatô Ibu, 
Kim Hyo Jin, 
Risa Kameda
","
    Ishigami comes home from work and discovers his wife dead. Just then, he receives a phone call from his wife and falls in utter confusion. Unexplainable things keep happening as Ishigami ...                See full summary »
",3230608,144640,280612.0,Genome Hazard (2014),Drama|Thriller
